Page/Key,language,year,city,Classification,Orig_Value,llm_Value_1,llm_Value_3,llm_Value_4,llm_Value_6
7Y5IWJ,FRENCH,1582,Antwerp,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
7Y5IWJ,FRENCH,1582,Antwerp,Theoretical Mathematics,unrelated,unknown,secondary,unknown,unrelated
7Y5IWJ,FRENCH,1582,Antwerp,Trigonometry,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Architecture,unrelated,unknown,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Perspective,primary,primary,primary,primary,primary
93PZQ5,"LATIN, FRENCH",1505,Toul,Practical Geometry,unrelated,secondary,unknown,secondary,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Theoretical Mathematics,unrelated,unknown,unrelated,unrelated,unrelated
93PZQ5,"LATIN, FRENCH",1505,Toul,Trigonometry,unrelated,unknown,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Architecture,unrelated,secondary,unrelated,secondary,secondary
B9OW5O,GERMAN,1583,Vienna,Arithmetic,unrelated,unrelated,unknown,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Construction,unrelated,primary,secondary,secondary,secondary
B9OW5O,GERMAN,1583,Vienna,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Instrument Use,unrelated,unrelated,unrelated,secondary,unrelated
B9OW5O,GERMAN,1583,Vienna,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Perspective,primary,primary,primary,primary,primary
B9OW5O,GERMAN,1583,Vienna,Practical Geometry,unrelated,primary,secondary,primary,primary
B9OW5O,GERMAN,1583,Vienna,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Theoretical Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
B9OW5O,GERMAN,1583,Vienna,Trigonometry,unrelated,secondary,unknown,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Architecture,unrelated,secondary,secondary,secondary,secondary
C8SLYQ,GERMAN,1531,Simmern,Arithmetic,unrelated,unrelated,secondary,secondary,unrelated
C8SLYQ,GERMAN,1531,Simmern,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Construction,unrelated,primary,secondary,secondary,secondary
C8SLYQ,GERMAN,1531,Simmern,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Instrument Construction,unrelated,unknown,primary,unknown,unrelated
C8SLYQ,GERMAN,1531,Simmern,Instrument Use,unrelated,primary,primary,primary,primary
C8SLYQ,GERMAN,1531,Simmern,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
C8SLYQ,GERMAN,1531,Simmern,Perspective,primary,primary,primary,primary,primary
C8SLYQ,GERMAN,1531,Simmern,Practical Geometry,unrelated,primary,primary,primary,primary
C8SLYQ,GERMAN,1531,Simmern,Surveying,unrelated,unrelated,unrelated,secondary,unrelated
C8SLYQ,GERMAN,1531,Simmern,Theoretical Mathematics,unrelated,unrelated,secondary,secondary,unrelated
C8SLYQ,GERMAN,1531,Simmern,Trigonometry,unrelated,unknown,unknown,secondary,unknown
DDUZGF,LATIN,1488,Augsburg,Architecture,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Arithmetic,primary,primary,primary,primary,primary
DDUZGF,LATIN,1488,Augsburg,Astronomy,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Cartography,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Cosmography,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Geography,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Gnomonics & Horology,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Instrument Construction,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Instrument Use,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Mechanics,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Navigation,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Perspective,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Practical Geometry,unrelated,unknown,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Surveying,unrelated,unrelated,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Theoretical Mathematics,unrelated,secondary,unknown,unrelated,unrelated
DDUZGF,LATIN,1488,Augsburg,Trigonometry,unrelated,unrelated,unknown,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Arithmetic,primary,primary,primary,primary,primary
E4JQEB,FRENCH,1570,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Practical Geometry,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
E4JQEB,FRENCH,1570,Paris,Theoretical Mathematics,unrelated,unrelated,unrelated,unrelated,secondary
E4JQEB,FRENCH,1570,Paris,Trigonometry,unrelated,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Architecture,,unrelated,unknown,unknown,unknown
Ferrara_1587,ITALIAN,1587,Ferrara,Arithmetic,,unrelated,unrelated,unrelated,unknown
Ferrara_1587,ITALIAN,1587,Ferrara,Astronomy,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Cartography,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Commercial Mathematics,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Construction,,unrelated,unknown,unknown,unknown
Ferrara_1587,ITALIAN,1587,Ferrara,Cosmography,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Geography,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Gnomonics & Horology,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Instrument Construction,,unrelated,unknown,unknown,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Instrument Use,,unrelated,unknown,unknown,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Mechanics,,unrelated,unrelated,unknown,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Military Engineering,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Music Theory,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Navigation,,unrelated,unrelated,unrelated,unrelated
Ferrara_1587,ITALIAN,1587,Ferrara,Perspective,,unrelated,unknown,unknown,unknown
Ferrara_1587,ITALIAN,1587,Ferrara,Practical Geometry,,unknown,primary,unknown,unknown
Ferrara_1587,ITALIAN,1587,Ferrara,Surveying,,unrelated,unknown,unknown,unknown
Ferrara_1587,ITALIAN,1587,Ferrara,Theoretical Mathematics,,primary,primary,primary,primary
Ferrara_1587,ITALIAN,1587,Ferrara,Trigonometry,,unknown,unknown,unknown,unknown
GGD02E,ITALIAN,1596,Venice,Architecture,unrelated,secondary,unknown,unrelated,unknown
GGD02E,ITALIAN,1596,Venice,Arithmetic,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Astronomy,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Cartography,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Commercial Mathematics,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Construction,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Cosmography,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Geography,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Gnomonics & Horology,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Instrument Construction,unrelated,unknown,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Instrument Use,unrelated,unknown,unknown,unrelated,unknown
GGD02E,ITALIAN,1596,Venice,Mechanics,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Military Engineering,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Music Theory,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Navigation,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Perspective,primary,primary,primary,primary,primary
GGD02E,ITALIAN,1596,Venice,Practical Geometry,unrelated,primary,secondary,secondary,unknown
GGD02E,ITALIAN,1596,Venice,Surveying,unrelated,unrelated,unknown,unrelated,unrelated
GGD02E,ITALIAN,1596,Venice,Theoretical Mathematics,unrelated,unrelated,unknown,unrelated,unknown
GGD02E,ITALIAN,1596,Venice,Trigonometry,unrelated,unknown,unknown,unrelated,unknown
JTRIRS,ITALIAN,1569,Venice,Architecture,unrelated,secondary,secondary,secondary,secondary
JTRIRS,ITALIAN,1569,Venice,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Perspective,primary,primary,primary,primary,primary
JTRIRS,ITALIAN,1569,Venice,Practical Geometry,unrelated,secondary,secondary,secondary,secondary
JTRIRS,ITALIAN,1569,Venice,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
JTRIRS,ITALIAN,1569,Venice,Theoretical Mathematics,unrelated,unrelated,unrelated,unknown,unrelated
JTRIRS,ITALIAN,1569,Venice,Trigonometry,unrelated,unrelated,secondary,unknown,unrelated
JXC181,ITALIAN,1569,Venice,Architecture,unrelated,secondary,secondary,secondary,secondary
JXC181,ITALIAN,1569,Venice,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Perspective,primary,primary,primary,primary,primary
JXC181,ITALIAN,1569,Venice,Practical Geometry,unrelated,secondary,unrelated,secondary,secondary
JXC181,ITALIAN,1569,Venice,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Theoretical Mathematics,unrelated,secondary,unrelated,unrelated,unrelated
JXC181,ITALIAN,1569,Venice,Trigonometry,unrelated,secondary,unrelated,unknown,unrelated
JZ3MT9,LATIN,1593,Antwerp,Architecture,unrelated,secondary,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Arithmetic,unrelated,secondary,secondary,secondary,secondary
JZ3MT9,LATIN,1593,Antwerp,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Practical Geometry,unrelated,primary,primary,primary,primary
JZ3MT9,LATIN,1593,Antwerp,Surveying,unrelated,secondary,unrelated,unrelated,unrelated
JZ3MT9,LATIN,1593,Antwerp,Theoretical Mathematics,primary,primary,primary,primary,primary
JZ3MT9,LATIN,1593,Antwerp,Trigonometry,unrelated,unrelated,unknown,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Construction,unrelated,unrelated,unrelated,primary,secondary
K7DERJ,GERMAN,1567,Augsburg,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Perspective,primary,primary,primary,primary,primary
K7DERJ,GERMAN,1567,Augsburg,Practical Geometry,unrelated,primary,primary,primary,primary
K7DERJ,GERMAN,1567,Augsburg,Surveying,unrelated,unrelated,unknown,unrelated,unrelated
K7DERJ,GERMAN,1567,Augsburg,Theoretical Mathematics,unrelated,secondary,unknown,secondary,unrelated
