edition_id,language,year,city,subject,final_value,final_source,final_reason,concerns,review_file,review_notes,review_error_type,Orig_Value,llm_Value_6,llm_Value_7,llm_Value_8
5KCP5R,DUTCH,1553,Antwerp,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Commercial Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,fallback-used-selected-llm_Value_7-blank; review-sensitive-category,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Construction,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,fallback-used-selected-llm_Value_7-blank; review-sensitive-category,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Instrument Construction,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,fallback-used-selected-llm_Value_7-blank; prompt-disagreement,,,,,unknown,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Instrument Use,unknown,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement; unknown-final,,,,,unknown,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Perspective,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,primary,primary,primary
5KCP5R,DUTCH,1553,Antwerp,Practical Geometry,secondary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement,,,,,secondary,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,,secondary,,unrelated
5KCP5R,DUTCH,1553,Antwerp,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,,unknown,,unrelated
5V691B,LATIN,1583,Basel,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Practical Geometry,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,differs-from-original-csv,,,,primary,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
5V691B,LATIN,1583,Basel,Theoretical Mathematics,secondary,human_review,human reviewed override from diagnostic CSV,human-reviewed; review-sensitive-category; differs-from-original-csv,v6_diagnostic_review.csv,"Either secondary or unrelated, it uses Euclid and all, but it is very practice oriented, not aiming to teach theoretical and speculative math concepts",,unrelated,primary,primary,primary
5V691B,LATIN,1583,Basel,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Perspective,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,primary,primary,primary,primary
612FNN,ITALIAN,1583,Rome,Practical Geometry,unknown,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement; unknown-final; differs-from-original-csv,,,,unrelated,unknown,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
612FNN,ITALIAN,1583,Rome,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,unrelated,unknown,unrelated,unrelated
